Row ID,Order ID,Order Date,Date Key,Contact Name,Country,City,Region,Subregion,Customer,Customer ID,Industry,Segment,Product,License,Sales,Quantity,Discount,Profit,Profit Margin,Discount Effectiveness,Sales per Unit,Year,Month,Discount Level,Discount Effectiveness Level
6223,EMEA-2023-140627,2023-12-24,20231224,Emma Young,South Africa,Cape Town,EMEA,MEA,Lowes,1060,Retail,SMB,SaaS Connector Pack,GFDUSVO9B7,72.704,4.0,0.2,19.0848,0.26250000000000007,95.424,18.176,2023,12,Low,High
6224,EMEA-2023-140627,2023-12-24,20231224,Emma Young,South Africa,Cape Town,EMEA,MEA,Lowes,1060,Retail,SMB,ChatBot Plugin,OELP5P2QIV,12.264,7.0,0.2,1.0731,0.0875,5.365499999999999,1.752,2023,12,Low,High
6225,EMEA-2023-140627,2023-12-24,20231224,Emma Young,South Africa,Cape Town,EMEA,MEA,Lowes,1060,Retail,SMB,Marketing Suite - Gold,487110C3IP,218.352,3.0,0.2,-39.724125,-0.18192700318751373,-198.620625,72.784,2023,12,Low,Low
6226,EMEA-2021-133445,2021-10-05,20211005,Caroline Burgess,Belgium,Brussels,EMEA,EU-WEST,J.P. Morgan Chase & Co.,1054,Finance,SMB,Marketing Suite,OJRFAF3EZT,66.294,1.0,0.5,-39.724125,-0.5992114671010952,-79.44825,66.294,2021,10,High,Low
6227,EMEA-2021-133445,2021-10-05,20211005,Caroline Burgess,Belgium,Brussels,EMEA,EU-WEST,J.P. Morgan Chase & Co.,1054,Finance,SMB,FinanceHub,KO8QUNMXUM,291.168,4.0,0.2,-14.5584,-0.05,-72.792,72.792,2021,10,Low,Low
6228,APJ-2020-148782,2020-11-02,20201102,Peter McLean,Japan,Tokyo,APJ,JAPN,Pfizer,1074,Healthcare,SMB,Site Analytics,EM0TXP33A3,88.776,3.0,0.2,7.7679,0.08750000000000001,38.8395,29.592,2020,11,Low,High
6229,AMER-2022-148208,2022-01-22,20220122,David McDonald,Mexico,Tijuana,AMER,LATAM,Prudential Financial,1078,Finance,Enterprise,Site Analytics,W2TZIIG1DS,110.376,4.0,0.4,-20.2356,-0.18333333333333335,-50.589,27.594,2022,1,High,Low
6230,AMER-2022-148208,2022-01-22,20220122,David McDonald,Mexico,Tijuana,AMER,LATAM,Prudential Financial,1078,Finance,Enterprise,Data Smasher,OUHQBV20PF,55.176,3.0,0.2,15.8631,0.2875,79.31549999999999,18.392,2022,1,Low,High
6231,EMEA-2023-127656,2023-07-12,20230712,Sarah Alsop,Netherlands,The Hague,EMEA,EU-WEST,Sysco,1084,Consumer Products,SMB,ChatBot Plugin,MS3DG98ODI,30.32,4.0,0.0,11.8248,0.39,0.0,7.58,2023,7,Low,Low
6232,AMER-2023-142188,2023-09-12,20230912,Justin Pullman,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,FinanceHub,6ZAMEHURGS,177.568,2.0,0.2,8.8784,0.04999999999999999,44.391999999999996,88.784,2023,9,Low,High
6233,AMER-2023-142188,2023-09-12,20230912,Justin Pullman,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,Support,IQNJBQRGU1,19.44,3.0,0.0,9.3312,0.48000000000000004,0.0,6.48,2023,9,Low,Low
6234,AMER-2023-142188,2023-09-12,20230912,Justin Pullman,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,Support,7P3CAIOIOD,71.28,9.5,0.0,34.2144,0.48,0.0,7.503157894736842,2023,9,Low,Low
6235,AMER-2023-142188,2023-09-12,20230912,Justin Pullman,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,ContactMatcher,AG7PLVF0J1,498.93,5.0,0.2,70.816875,0.14193749624195778,354.08437499999997,99.786,2023,9,Low,High
6236,AMER-2023-142188,2023-09-12,20230912,Justin Pullman,Canada,Toronto,AMER,NAMER,HonHai Precision Industry,1033,Tech,SMB,Site Analytics,28CP2RL66O,79.96,5.0,0.2,-17.991,-0.225,-89.955,15.991999999999999,2023,9,Low,Low
6237,EMEA-2022-144400,2022-02-23,20220223,Matt Forsyth,France,Paris,EMEA,EU-WEST,Sprint Nextel,1081,Communications,Strategic,SaaS Connector Pack - Gold,TJS4FPECOX,57.576,3.0,0.2,21.591,0.375,107.955,19.192,2022,2,Low,High
6238,EMEA-2022-155180,2022-01-22,20220122,Gordon Sanderson,United Kingdom,London,EMEA,UKIR,Royal Dutch Shell,1031,Energy,SMB,ContactMatcher,K57TGOP3PX,26.336,4.0,0.2,9.2176,0.35,46.087999999999994,6.584,2022,1,Low,High
6239,AMER-2021-134075,2021-12-12,20211212,Steven Coleman,United States,Chicago,AMER,NAMER,American Express,1005,Finance,SMB,SaaS Connector Pack,0OYYRE7B0P,166.5,3.0,0.0,21.645,0.13,0.0,55.5,2021,12,Low,Low
6240,AMER-2021-134075,2021-12-12,20211212,Steven Coleman,United States,Chicago,AMER,NAMER,American Express,1005,Finance,SMB,Marketing Suite - Gold,MDAKRR0Z8T,360.38,2.0,0.0,70.816875,0.1965061185415395,0.0,180.19,2021,12,Low,Low
6241,AMER-2022-131912,2022-10-30,20221030,Vanessa Davidson,United States,New York City,AMER,NAMER,Cigna,1038,Healthcare,SMB,ContactMatcher,V7L02MKUAK,11.744,1.0,0.2,3.8168,0.325,19.084,11.744,2022,10,Low,High
6242,EMEA-2023-141572,2023-05-29,20230529,Molly Grant,Greece,Thessaloniki,EMEA,EU-EAST,Itochu,1032,Finance,Strategic,SaaS Connector Pack,XXZHP1VTP6,247.44,8.0,0.0,70.816875,0.2861981692531523,0.0,30.93,2023,5,Low,Low
6243,EMEA-2020-134621,2020-12-21,20201221,Rose Dyer,South Africa,Johannesburg,EMEA,MEA,Apple,1008,Tech,Enterprise,ContactMatcher,YP0OAN6S6T,18.24,2.0,0.5,-14.592,-0.8,-29.184,9.12,2020,12,High,Low
6244,AMER-2022-165561,2022-11-25,20221125,Cameron Oliver,Canada,Quebec,AMER,NAMER,UnitedHealth Group,1092,Healthcare,Enterprise,Support,7XVFLIM4BV,25.35,3.0,0.0,7.605,0.3,0.0,8.450000000000001,2022,11,Low,Low
6245,AMER-2021-112305,2021-11-20,20211120,Colin White,Canada,Toronto,AMER,NAMER,Microsoft,1066,Tech,Enterprise,ChatBot Plugin,M2JBB89NI7,119.04,6.0,0.0,30.9504,0.25999999999999995,0.0,19.84,2021,11,Low,Low
6246,AMER-2021-112305,2021-11-20,20211120,Colin White,Canada,Toronto,AMER,NAMER,Microsoft,1066,Tech,Enterprise,SaaS Connector Pack,J1GW0ZU4FP,22.14,3.0,0.0,6.4206,0.29,0.0,7.38,2021,11,Low,Low
6247,AMER-2021-112305,2021-11-20,20211120,Colin White,Canada,Toronto,AMER,NAMER,Microsoft,1066,Tech,Enterprise,Data Smasher,TPW1SGJ06L,13.98,2.0,0.0,6.0114,0.43,0.0,6.99,2021,11,Low,Low
6248,APJ-2023-121580,2023-05-30,20230530,Lucas Oliver,India,Chennai,APJ,IND,Panasonic,1091,Tech,SMB,ContactMatcher,O940S1DNGA,43.41,1.0,0.0,19.9686,0.46,0.0,43.41,2023,5,Low,Low
6249,APJ-2023-121580,2023-05-30,20230530,Lucas Oliver,India,Chennai,APJ,IND,Panasonic,1091,Tech,SMB,SaaS Connector Pack,ZVSFWGSNTY,6.24,3.0,0.0,2.6208,0.42,0.0,2.08,2023,5,Low,Low
6250,APJ-2023-121580,2023-05-30,20230530,Lucas Oliver,India,Chennai,APJ,IND,Panasonic,1091,Tech,SMB,OneView,TTHBGYINV1,465.16,2.0,0.0,70.816875,0.15224197050477253,0.0,232.58,2023,5,Low,Low
6251,APJ-2023-121580,2023-05-30,20230530,Lucas Oliver,India,Chennai,APJ,IND,Panasonic,1091,Tech,SMB,Support,Y7TPE8TSCT,7.98,1.0,0.0,3.99,0.5,0.0,7.98,2023,5,Low,Low
6252,APJ-2020-101147,2020-12-02,20201202,Alexandra Morrison,Australia,Sydney,APJ,ANZ,Humana,1049,Healthcare,SMB,OneView,Q9X3QZH4V2,2.394,1.0,0.5,-6.3441,-2.65,-12.6882,2.394,2020,12,High,Low
6253,EMEA-2020-165806,2020-04-07,20200407,Madeleine Smith,Finland,Espoo,EMEA,NOR,BMW,1039,Manufacturing,Enterprise,Support,Z1DV99BS4Z,58.32,9.0,0.0,27.9936,0.48,0.0,6.48,2020,4,Low,Low
6254,EMEA-2020-165806,2020-04-07,20200407,Madeleine Smith,Finland,Espoo,EMEA,NOR,BMW,1039,Manufacturing,Enterprise,Site Analytics,PVOJKOIP08,200.97,3.0,0.0,50.2425,0.25,0.0,66.99,2020,4,Low,Low
6255,EMEA-2021-151624,2021-09-08,20210908,Evan Terry,Portugal,Porto,EMEA,EU-WEST,Tyson Foods,1088,Consumer Products,Strategic,SaaS Connector Pack,SSWI3BEKGJ,21.36,8.0,0.0,8.1168,0.38,0.0,2.67,2021,9,Low,Low
6256,APJ-2023-139444,2023-09-10,20230910,Phil Short,Japan,Ibaraki,APJ,JAPN,Bosch,1076,Tech,Strategic,FinanceHub,IE17LA4E57,9.856,4.0,0.2,3.4496,0.35000000000000003,17.248,2.464,2023,9,Low,High
6257,EMEA-2021-133977,2021-09-06,20210906,Samantha Piper,Germany,Munich,EMEA,EU-WEST,Fannie Mae,1035,Finance,Enterprise,ContactMatcher,TFZRQ3634H,3.444,1.0,0.5,-2.5256,-0.7333333333333333,-5.0512,3.444,2021,9,High,Low
6258,AMER-2023-141425,2023-11-03,20231103,Peter Hart,Mexico,Mexico City,AMER,LATAM,Valero Energy,1093,Energy,Strategic,Support,V8TOX7H6J2,384.592,2.0,0.2,-39.724125,-0.10328900497150227,-198.620625,192.296,2023,11,Low,Low
6259,EMEA-2021-133536,2021-03-28,20210328,Grace Butler,United Kingdom,London,EMEA,UKIR,Mondelez International,1067,Consumer Products,SMB,SaaS Connector Pack - Gold,MS8BTE6EID,22.92,3.0,0.0,11.2308,0.49,0.0,7.640000000000001,2021,3,Low,Low
6260,APJ-2021-150441,2021-08-13,20210813,Kimberly Oliver,India,Chennai,APJ,IND,Microsoft,1066,Tech,SMB,ContactMatcher,0LCOT7IKCF,11.36,4.0,0.0,5.5664,0.49,0.0,2.84,2021,8,Low,Low
6261,AMER-2021-162607,2021-05-12,20210512,Samantha Murray,Canada,Toronto,AMER,NAMER,Morgan Stanley,1068,Finance,SMB,ContactMatcher,THNMBDXWSI,14.592,3.0,0.2,4.9248,0.3375,24.624,4.864,2021,5,Low,High
6262,EMEA-2023-103506,2023-07-24,20230724,Gavin Nash,United Kingdom,Newcastle,EMEA,UKIR,Oracle,1072,Tech,Strategic,FinanceHub,2M5569WD70,41.4,4.0,0.0,19.872,0.48000000000000004,0.0,10.35,2023,7,Low,Low
6263,APJ-2022-132479,2022-09-25,20220925,Julian Nash,Australia,Melbourne,APJ,ANZ,Amazon,1004,Tech,Strategic,ContactMatcher,2YBSFZEZ17,442.372,7.0,0.5,-39.724125,-0.0897980093676815,-79.44825,63.196000000000005,2022,9,High,Low
6264,EMEA-2023-160724,2023-05-06,20230506,Rose Hill,Finland,Helsinki,EMEA,NOR,Bank of America Corp.,1011,Finance,Strategic,ContactMatcher,RJCXK8Q58K,34.5,3.0,0.0,15.525,0.45,0.0,11.5,2023,5,Low,Low
6265,APJ-2022-115952,2022-10-07,20221007,Bella Mackenzie,Singapore,Singapore,APJ,APAC,Allianz,1080,Finance,SMB,ContactMatcher,4WTLU37ELB,28.85,5.0,0.0,14.425,0.5,0.0,5.7700000000000005,2022,10,Low,Low
6266,EMEA-2020-146731,2020-11-03,20201103,Grace Hodges,South Africa,Johannesburg,EMEA,MEA,Home Depot,1047,Retail,SMB,Support,JLBWD379C9,3.488,2.0,0.2,1.1772,0.3375,5.886,1.744,2020,11,Low,High
6267,EMEA-2020-146731,2020-11-03,20201103,Grace Hodges,South Africa,Johannesburg,EMEA,MEA,Home Depot,1047,Retail,SMB,Support,6OA3XNA0RW,143.856,9.0,0.2,48.5514,0.3375,242.757,15.984,2020,11,Low,High
6268,APJ-2021-115392,2021-10-01,20211001,Brian Short,South Korea,Seoul,APJ,APAC,Merck,1064,Healthcare,Enterprise,Site Analytics,4X8YI1A4AF,311.98,2.0,0.0,70.816875,0.22699171421244949,0.0,155.99,2021,10,Low,Low
6269,APJ-2021-115392,2021-10-01,20211001,Brian Short,South Korea,Seoul,APJ,APAC,Merck,1064,Healthcare,Enterprise,ContactMatcher,JSTHDCXWZU,22.45,5.0,0.0,10.327,0.46,0.0,4.49,2021,10,Low,Low
6270,AMER-2023-102379,2023-12-03,20231203,Chloe Underwood,United States,San Diego,AMER,NAMER,American Express,1005,Finance,Strategic,Site Analytics,BGWHNZ0OM4,39.992,1.0,0.2,-7.9984,-0.2,-39.992,39.992,2023,12,Low,Low
6271,AMER-2023-102379,2023-12-03,20231203,Chloe Underwood,United States,San Diego,AMER,NAMER,American Express,1005,Finance,Strategic,FinanceHub,QYSEQ2BHW0,498.93,9.0,0.2,43.4646,0.08711562744272743,217.32299999999998,55.43666666666667,2023,12,Low,High
6272,AMER-2023-102379,2023-12-03,20231203,Chloe Underwood,United States,San Diego,AMER,NAMER,American Express,1005,Finance,Strategic,ChatBot Plugin,V20XVOSWPU,179.9,5.0,0.0,44.975,0.25,0.0,35.980000000000004,2023,12,Low,Low
6273,APJ-2023-149706,2023-12-12,20231212,Grace Duncan,Australia,Adelaide,APJ,ANZ,Allianz,1080,Finance,Strategic,Data Smasher,CZRO4U1GJ6,116.312,7.0,0.2,23.2624,0.2,116.312,16.616,2023,12,Low,High
6274,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,SaaS Connector Pack,6KPJ3AHQHZ,12.42,3.0,0.0,4.4712,0.36,0.0,4.14,2022,7,Low,Low
6275,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,Data Smasher,BF4QO6HBJ9,428.4,3.0,0.0,70.816875,0.16530549719887955,0.0,142.79999999999998,2022,7,Low,Low
6276,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,SaaS Connector Pack,0IRC1FKZ3S,24.75,5.0,0.0,10.89,0.44,0.0,4.95,2022,7,Low,Low
6277,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,FinanceHub,PLP98KANRE,87.71,7.0,0.0,41.2237,0.47000000000000003,0.0,12.53,2022,7,Low,Low
6278,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,Marketing Suite - Gold,R4FZMTUHIL,69.52,2.0,0.0,17.38,0.25,0.0,34.76,2022,7,Low,Low
6279,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,Site Analytics,31VX4R6MWQ,20.784,2.0,0.2,-4.6764,-0.225,-23.381999999999998,10.392,2022,7,Low,Low
6280,AMER-2022-139087,2022-07-18,20220718,Paul Harris,Canada,Toronto,AMER,NAMER,PepsiCo,1073,Consumer Products,SMB,ContactMatcher,1O9DK6F70L,12.816,3.0,0.2,4.1652,0.32499999999999996,20.825999999999997,4.272,2022,7,Low,High
6281,AMER-2023-152226,2023-05-13,20230513,Bella Mackenzie,Mexico,Guadalajara,AMER,LATAM,Allianz,1080,Finance,SMB,FinanceHub,0O2ISLA5MA,5.904,2.0,0.2,1.9926,0.33749999999999997,9.963,2.952,2023,5,Low,High
6282,AMER-2021-116484,2021-11-20,20211120,Molly Turner,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,SMB,SaaS Connector Pack,YK9E0GPOAX,63.824,2.0,0.2,9.5736,0.15000000000000002,47.868,31.912,2021,11,Low,High
6283,AMER-2021-116484,2021-11-20,20211120,Molly Turner,Mexico,Mexico City,AMER,LATAM,Kroger,1057,Retail,SMB,Marketing Suite - Gold,RSESXYPUP6,141.552,3.0,0.2,-26.541,-0.1875,-132.70499999999998,47.184,2021,11,Low,Low
6284,AMER-2022-100944,2022-09-25,20220925,Maria James,United States,New York City,AMER,NAMER,Allianz,1080,Finance,Strategic,SaaS Connector Pack - Gold,J9ZT22TJSM,304.9,5.0,0.0,70.816875,0.23226262709084947,0.0,60.98,2022,9,Low,Low
6285,AMER-2022-100944,2022-09-25,20220925,Maria James,United States,New York City,AMER,NAMER,Allianz,1080,Finance,Strategic,FinanceHub,REYEMXB1J8,498.93,5.0,0.2,56.324,0.11288958370913754,281.61999999999995,99.786,2022,9,Low,High
6286,AMER-2022-125080,2022-10-22,20221022,Evan Terry,Mexico,Guadalajara,AMER,LATAM,Tyson Foods,1088,Consumer Products,Strategic,ContactMatcher,LOAQ3F9J7D,498.93,2.0,0.4,-39.724125,-0.0796186338764957,-99.3103125,249.465,2022,10,High,Low
6287,EMEA-2022-121020,2022-10-25,20221025,Edward Mathis,South Africa,Johannesburg,EMEA,MEA,Airbus,1030,Manufacturing,Enterprise,Site Analytics,AQZWJP0DKV,239.976,3.0,0.2,17.9982,0.075,89.991,79.992,2022,10,Low,High
6288,AMER-2020-100090,2020-07-08,20200708,Hannah Sanderson,United States,Los Angeles,AMER,NAMER,Verizon Communications,1094,Communications,Strategic,ContactMatcher,4BEAB9UXKH,498.93,3.0,0.2,-39.724125,-0.0796186338764957,-198.620625,166.31,2020,7,Low,Low
6289,AMER-2020-100090,2020-07-08,20200708,Hannah Sanderson,United States,Los Angeles,AMER,NAMER,Verizon Communications,1094,Communications,Strategic,ContactMatcher,AVBMH39MTD,196.704,6.0,0.2,68.8464,0.35,344.23199999999997,32.784,2020,7,Low,High
6290,AMER-2021-139675,2021-03-13,20210313,David Murray,United States,Springfield,AMER,NAMER,Samsung Electronics,1015,Tech,Enterprise,FinanceHub,OGBJNV6QCB,498.93,4.0,0.2,70.816875,0.14193749624195778,354.08437499999997,124.7325,2021,3,Low,High
6291,AMER-2021-139675,2021-03-13,20210313,David Murray,United States,Springfield,AMER,NAMER,Samsung Electronics,1015,Tech,Enterprise,SaaS Connector Pack,G2IZ3DWHGU,327.76,8.0,0.0,70.816875,0.21606320173297533,0.0,40.97,2021,3,Low,Low
6292,EMEA-2023-143756,2023-12-03,20231203,Alan Hudson,Spain,Madrid,EMEA,EU-WEST,Honda Motor,1045,Manufacturing,SMB,FinanceHub,H1RY8FZZXX,498.93,2.0,0.0,70.816875,0.14193749624195778,0.0,249.465,2023,12,Low,Low
6293,AMER-2021-151253,2021-04-22,20210422,Evan Jackson,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,Site Analytics,UD5TK2B563,88.776,3.0,0.2,7.7679,0.08750000000000001,38.8395,29.592,2021,4,Low,High
6294,AMER-2021-151253,2021-04-22,20210422,Evan Jackson,United States,New York City,AMER,NAMER,Allianz,1080,Finance,SMB,ChatBot Plugin,6H0OVYWUIB,64.14,3.0,0.0,16.6764,0.26,0.0,21.38,2021,4,Low,Low
6295,EMEA-2020-141152,2020-09-16,20200916,Gordon Bower,United Kingdom,London,EMEA,UKIR,Verizon Communications,1094,Communications,Strategic,ContactMatcher,AENXYB4RGK,33.552,1.0,0.2,12.582,0.375,62.910000000000004,33.552,2020,9,Low,High
6296,APJ-2020-141313,2020-12-28,20201228,Andrew Miller,South Korea,Daegu,APJ,APAC,Airbus,1030,Manufacturing,Strategic,OneView,C0ZNG7LYBS,498.93,6.0,0.0,70.816875,0.14193749624195778,0.0,83.155,2020,12,Low,Low
6297,APJ-2020-141313,2020-12-28,20201228,Andrew Miller,South Korea,Daegu,APJ,APAC,Airbus,1030,Manufacturing,Strategic,Marketing Suite - Gold,7Q5Q28KC7V,498.93,5.0,0.0,70.816875,0.14193749624195778,0.0,99.786,2020,12,Low,Low
6298,APJ-2020-141313,2020-12-28,20201228,Andrew Miller,South Korea,Daegu,APJ,APAC,Airbus,1030,Manufacturing,Strategic,Support,WG4VEEG8LR,141.76,4.0,0.0,66.6272,0.47000000000000003,0.0,35.44,2020,12,Low,Low
6299,AMER-2020-169852,2020-10-21,20201021,Vanessa White,United States,Seattle,AMER,NAMER,Pfizer,1074,Healthcare,Strategic,ContactMatcher,HAMTIQL4JK,36.36,3.0,0.2,12.2715,0.3375,61.357499999999995,12.12,2020,10,Low,High
6300,AMER-2023-107314,2023-12-01,20231201,Andrea Hill,United States,Los Angeles,AMER,NAMER,Cisco Systems,1019,Tech,Enterprise,SaaS Connector Pack,J5P2PQG10U,25.83,3.0,0.0,9.5571,0.37000000000000005,0.0,8.61,2023,12,Low,Low
6301,APJ-2020-161305,2020-06-06,20200606,Kevin Burgess,Australia,Sydney,APJ,ANZ,Petrobras,1018,Energy,SMB,ContactMatcher,R56HIPDN4G,24.588,3.0,0.5,-38.1114,-1.55,-76.2228,8.196,2020,6,High,Low
6302,APJ-2020-161305,2020-06-06,20200606,Kevin Burgess,Australia,Sydney,APJ,ANZ,Petrobras,1018,Energy,SMB,SaaS Connector Pack - Gold,IIEVPXWB7Q,13.984,2.0,0.2,4.7196,0.33749999999999997,23.598,6.992,2020,6,Low,High
6303,APJ-2023-166919,2023-11-24,20231124,Joanne Robertson,Japan,Aichi,APJ,JAPN,Ford Motor,1009,Manufacturing,SMB,Site Analytics,3PDZ0PEH02,195.96,5.0,0.2,19.596,0.09999999999999999,97.97999999999999,39.192,2023,11,Low,High
6304,APJ-2023-162712,2023-06-19,20230619,Sean Bower,Japan,Hiroshima,APJ,JAPN,HonHai Precision Industry,1033,Tech,Enterprise,Support,X0LBSYC7TG,74.352,3.0,0.2,23.235,0.3125,116.175,24.784000000000002,2023,6,Low,High
6305,EMEA-2023-107552,2023-05-06,20230506,Emma Greene,United Kingdom,London,EMEA,UKIR,FedEx,1036,Transportation,SMB,Support,2VIMDVH2P8,6.68,1.0,0.0,3.2064,0.48,0.0,6.68,2023,5,Low,Low
6306,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Support,L9LJJUKY3D,17.584,7.0,0.2,-4.1762,-0.2375,-20.880999999999997,2.512,2022,11,Low,Low
6307,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,RAF9AWCRKE,104.784,1.0,0.2,-14.4078,-0.13749999999999998,-72.039,104.784,2022,11,Low,Low
6308,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Support,F44IBKFACV,47.952,3.0,0.2,16.7832,0.35000000000000003,83.916,15.984,2022,11,Low,High
6309,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,OGB6FGQ8XE,498.93,3.0,0.2,-39.724125,-0.0796186338764957,-198.620625,166.31,2022,11,Low,Low
6310,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,FinanceHub,IHCU19L9PM,498.93,8.0,0.2,70.816875,0.14193749624195778,354.08437499999997,62.36625,2022,11,Low,High
6311,EMEA-2022-163328,2022-11-05,20221105,Dylan Anderson,Belgium,Antwerp,EMEA,EU-WEST,PepsiCo,1073,Consumer Products,Strategic,Support,TMSVYK5MHR,15.176,1.0,0.2,5.3116,0.35000000000000003,26.558,15.176,2022,11,Low,High
6312,AMER-2020-112837,2020-09-11,20200911,Lily Hart,United States,Denver,AMER,NAMER,Home Depot,1047,Retail,SMB,SaaS Connector Pack,OH9OABPTIN,127.95,3.0,0.0,21.7515,0.16999999999999998,0.0,42.65,2020,9,Low,Low
6313,EMEA-2023-120019,2023-02-17,20230217,Ella Simpson,Saudi Arabia,Jeddah,EMEA,MEA,HonHai Precision Industry,1033,Tech,Strategic,Marketing Suite - Gold,W70CRLPFAU,498.93,3.0,0.0,70.816875,0.14193749624195778,0.0,166.31,2023,2,Low,Low
6314,EMEA-2023-120019,2023-02-17,20230217,Ella Simpson,Saudi Arabia,Jeddah,EMEA,MEA,HonHai Precision Industry,1033,Tech,Strategic,Site Analytics,0WB6EDQPZO,14.99,1.0,0.0,7.3451,0.49000000000000005,0.0,14.99,2023,2,Low,Low
6315,AMER-2020-100762,2020-11-24,20201124,Ella Simpson,Brazil,Rio de Janeiro,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,ChatBot Plugin,9WNGMUMGIU,151.92,4.0,0.0,45.576,0.30000000000000004,0.0,37.98,2020,11,Low,Low
6316,AMER-2020-100762,2020-11-24,20201124,Ella Simpson,Brazil,Rio de Janeiro,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,FinanceHub,QLK9TG5206,196.62,2.0,0.0,70.816875,0.36017126945376865,0.0,98.31,2020,11,Low,Low
6317,AMER-2020-100762,2020-11-24,20201124,Ella Simpson,Brazil,Rio de Janeiro,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,Support,V5SQA48WYZ,144.12,3.0,0.0,69.1776,0.48,0.0,48.04,2020,11,Low,Low
6318,AMER-2020-100762,2020-11-24,20201124,Ella Simpson,Brazil,Rio de Janeiro,AMER,LATAM,HonHai Precision Industry,1033,Tech,Strategic,Support,5F2LX40BDP,15.96,2.0,0.0,7.98,0.5,0.0,7.98,2020,11,Low,Low
6319,AMER-2023-161459,2023-11-26,20231126,Peter Knox,United States,Columbia,AMER,NAMER,Sprint Nextel,1081,Communications,Strategic,Site Analytics,V63U1FZIDI,39.96,5.0,0.2,3.4965,0.08750000000000001,17.482499999999998,7.992,2023,11,Low,High
6320,AMER-2023-161459,2023-11-26,20231126,Peter Knox,United States,Columbia,AMER,NAMER,Sprint Nextel,1081,Communications,Strategic,Support,G48AV7KGGS,34.08,6.0,0.0,15.336,0.45,0.0,5.68,2023,11,Low,Low
6321,EMEA-2023-160017,2023-09-29,20230929,Blake Campbell,Germany,Berlin,EMEA,EU-WEST,AT&T,1010,Communications,Strategic,Support,4J10M93WZT,10.368,2.0,0.2,3.6288,0.35,18.144,5.184,2023,9,Low,High
6322,EMEA-2020-123316,2020-10-13,20201013,Dan Tucker,United Kingdom,Edinburgh,EMEA,UKIR,Cigna,1038,Healthcare,Strategic,ContactMatcher,18DZJY2RE4,7.752,3.0,0.2,2.8101,0.3625,14.050499999999998,2.584,2020,10,Low,High
6323,AMER-2020-141299,2020-06-03,20200603,Gordon Greene,Brazil,Brasília,AMER,LATAM,Lowes,1060,Retail,Enterprise,SaaS Connector Pack - Gold,06XAXG6YP9,15.28,2.0,0.0,7.4872,0.49,0.0,7.64,2020,6,Low,Low
6324,APJ-2020-104402,2020-06-17,20200617,Keith Randall,Philippines,Quezon City,APJ,APAC,Johnson & Johnson,1055,Healthcare,SMB,Big Ol Database,3QLSZ2W1S3,65.97,3.0,0.0,31.0059,0.47000000000000003,0.0,21.99,2020,6,Low,Low
6325,AMER-2021-110289,2021-10-29,20211029,Jessica Langdon,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,Strategic,Support,DZRZ4IQWFE,33.4,5.0,0.0,16.032,0.48000000000000004,0.0,6.68,2021,10,Low,Low
6326,AMER-2021-110289,2021-10-29,20211029,Jessica Langdon,United States,Los Angeles,AMER,NAMER,Allianz,1080,Finance,Strategic,SaaS Connector Pack - Gold,0R6WIFFRTN,210.84,4.0,0.0,70.816875,0.33587969550369945,0.0,52.71,2021,10,Low,Low
